pref,date,ML,Low_90,High_90,Low_50,High_50
宮崎県,2020-04-01,3.21,0.37,7.11,1.93,4.64
宮崎県,2020-04-02,3.04,0.38,6.34,1.82,4.26
宮崎県,2020-04-03,2.91,0.42,5.90,1.70,3.97
宮崎県,2020-04-04,3.17,0.64,6.09,1.99,4.24
宮崎県,2020-04-05,2.93,0.56,5.46,1.85,3.88
宮崎県,2020-04-06,2.75,0.53,5.06,1.78,3.66
宮崎県,2020-04-07,2.61,0.48,4.74,1.60,3.38
宮崎県,2020-04-08,2.27,0.23,4.14,1.37,3.03
宮崎県,2020-04-09,2.23,0.21,4.04,1.34,2.97
宮崎県,2020-04-10,2.19,0.17,3.93,1.36,2.96
宮崎県,2020-04-11,1.96,0.04,3.57,1.12,2.67
宮崎県,2020-04-12,1.96,0.07,3.60,1.07,2.63
宮崎県,2020-04-13,1.96,0.04,3.58,1.12,2.68
宮崎県,2020-04-14,1.96,0.08,3.62,1.07,2.64
宮崎県,2020-04-15,1.96,0.05,3.60,1.13,2.70
宮崎県,2020-04-16,1.96,0.03,3.59,1.06,2.64
宮崎県,2020-04-17,1.96,0.06,3.62,1.14,2.72
宮崎県,2020-04-18,1.96,0.04,3.61,1.06,2.65
宮崎県,2020-04-19,1.96,0.02,3.60,1.02,2.62
宮崎県,2020-04-20,1.96,0.04,3.62,1.06,2.66
宮崎県,2020-04-21,1.96,0.02,3.61,1.01,2.62
宮崎県,2020-04-22,1.96,0.05,3.64,1.06,2.67
宮崎県,2020-04-23,1.96,0.03,3.63,1.01,2.63
宮崎県,2020-04-24,1.96,0.06,3.66,1.05,2.67
宮崎県,2020-04-25,1.96,0.03,3.64,1.00,2.63
宮崎県,2020-04-26,1.96,0.01,3.63,1.04,2.67
宮崎県,2020-04-27,1.96,0.03,3.65,0.99,2.63
宮崎県,2020-04-28,1.96,0.01,3.64,1.03,2.67
宮崎県,2020-04-29,1.96,0.04,3.67,0.98,2.63
宮崎県,2020-04-30,1.96,0.02,3.66,1.02,2.67
宮崎県,2020-05-01,1.96,0.05,3.69,0.97,2.63
宮崎県,2020-05-02,1.96,0.02,3.67,1.01,2.67
宮崎県,2020-05-03,1.96,0.00,3.66,1.08,2.74
宮崎県,2020-05-04,1.96,0.02,3.68,1.00,2.67
宮崎県,2020-05-05,1.96,0.00,3.67,1.06,2.73
宮崎県,2020-05-06,1.96,0.02,3.69,0.98,2.66
宮崎県,2020-05-07,1.96,0.00,3.68,1.04,2.72
宮崎県,2020-05-08,1.96,0.02,3.70,0.97,2.66
宮崎県,2020-05-09,1.96,0.00,3.69,1.01,2.70
宮崎県,2020-05-10,1.95,0.02,3.71,0.95,2.65
宮崎県,2020-05-11,1.95,0.00,3.70,0.99,2.69
宮崎県,2020-05-12,1.95,0.02,3.72,0.93,2.64
宮崎県,2020-05-13,1.95,0.00,3.71,0.97,2.68
宮崎県,2020-05-14,1.95,0.02,3.73,1.04,2.75
宮崎県,2020-05-15,1.95,0.00,3.72,0.95,2.67
宮崎県,2020-05-16,1.95,0.03,3.75,1.00,2.72
宮崎県,2020-05-17,1.95,0.00,3.73,0.92,2.65
宮崎県,2020-05-18,1.95,0.03,3.76,0.97,2.70
宮崎県,2020-05-19,1.95,0.00,3.74,0.90,2.64
宮崎県,2020-05-20,1.95,0.03,3.77,0.94,2.68
宮崎県,2020-05-21,1.95,0.00,3.75,1.00,2.74
宮崎県,2020-05-22,1.95,0.02,3.77,0.91,2.66
宮崎県,2020-05-23,1.95,0.00,3.76,0.96,2.71
宮崎県,2020-05-24,1.94,0.02,3.78,0.88,2.64
宮崎県,2020-05-25,1.94,0.00,3.77,0.92,2.68
宮崎県,2020-05-26,1.94,0.02,3.79,0.98,2.74
宮崎県,2020-05-27,1.94,0.00,3.78,0.89,2.66
宮崎県,2020-05-28,1.94,0.01,3.79,0.93,2.70
宮崎県,2020-05-29,1.94,0.00,3.79,0.85,2.63
宮崎県,2020-05-30,1.94,0.01,3.80,0.89,2.67
宮崎県,2020-05-31,1.94,0.00,3.80,0.95,2.73
宮崎県,2020-06-01,1.94,0.01,3.81,0.85,2.64
宮崎県,2020-06-02,1.93,0.00,3.81,0.89,2.68
宮崎県,2020-06-03,1.93,0.00,3.81,0.98,2.77
宮崎県,2020-06-04,1.93,0.00,3.82,0.85,2.65
宮崎県,2020-06-05,1.93,0.00,3.82,0.90,2.70
宮崎県,2020-06-06,1.93,0.00,3.83,0.81,2.62
宮崎県,2020-06-07,1.93,0.00,3.83,0.85,2.66
宮崎県,2020-06-08,1.93,0.00,3.84,0.90,2.71
宮崎県,2020-06-09,1.93,0.00,3.84,0.80,2.62
宮崎県,2020-06-10,1.92,0.00,3.85,0.84,2.66
宮崎県,2020-06-11,1.92,0.00,3.85,0.89,2.71
宮崎県,2020-06-12,1.92,0.00,3.86,0.79,2.62
宮崎県,2020-06-13,1.92,0.00,3.86,0.83,2.66
宮崎県,2020-06-14,1.92,0.01,3.87,0.88,2.71
宮崎県,2020-06-15,1.92,0.00,3.87,0.78,2.62
宮崎県,2020-06-16,1.91,0.00,3.87,0.81,2.65
宮崎県,2020-06-17,1.91,0.00,3.88,0.87,2.71
宮崎県,2020-06-18,1.91,0.00,3.88,0.76,2.61
宮崎県,2020-06-19,1.91,0.00,3.89,0.79,2.64
宮崎県,2020-06-20,1.91,0.00,3.89,0.84,2.69
宮崎県,2020-06-21,1.91,0.00,3.90,0.74,2.60
宮崎県,2020-06-22,1.90,0.00,3.90,0.77,2.63
宮崎県,2020-06-23,1.90,0.00,3.91,0.81,2.67
宮崎県,2020-06-24,1.90,0.00,3.91,0.71,2.58
宮崎県,2020-06-25,1.90,0.00,3.91,0.74,2.61
宮崎県,2020-06-26,1.90,0.00,3.92,0.78,2.65
宮崎県,2020-06-27,1.89,0.00,3.92,0.86,2.73
宮崎県,2020-06-28,1.89,0.00,3.93,0.71,2.59
宮崎県,2020-06-29,1.89,0.00,3.93,0.75,2.63
宮崎県,2020-06-30,1.89,0.00,3.94,0.80,2.68
宮崎県,2020-07-01,1.89,0.00,3.94,0.68,2.57
宮崎県,2020-07-02,1.88,0.00,3.95,0.71,2.60
宮崎県,2020-07-03,1.88,0.00,3.95,0.75,2.64
宮崎県,2020-07-04,1.88,0.00,3.95,0.65,2.55
宮崎県,2020-07-05,1.88,0.00,3.96,0.67,2.57
宮崎県,2020-07-06,1.87,0.00,3.96,0.70,2.60
宮崎県,2020-07-07,1.87,0.00,3.97,0.75,2.65
宮崎県,2020-07-08,1.87,0.00,3.97,0.63,2.54
宮崎県,2020-07-09,1.87,0.00,3.98,0.66,2.57
宮崎県,2020-07-10,1.87,0.00,3.98,0.69,2.60
宮崎県,2020-07-11,1.86,0.00,3.98,0.74,2.65
宮崎県,2020-07-12,1.86,0.00,3.99,0.61,2.53
宮崎県,2020-07-13,1.86,0.00,3.99,0.64,2.56
宮崎県,2020-07-14,1.86,0.00,4.00,0.67,2.59
宮崎県,2020-07-15,1.85,0.00,4.00,0.72,2.64
宮崎県,2020-07-16,1.85,0.00,4.01,0.58,2.51
宮崎県,2020-07-17,1.85,0.00,4.01,0.61,2.54
宮崎県,2020-07-18,1.84,0.00,4.01,0.64,2.57
宮崎県,2020-07-19,1.84,0.00,4.02,0.69,2.62
宮崎県,2020-07-20,1.84,0.00,4.02,0.55,2.49
宮崎県,2020-07-21,2.18,0.01,4.22,1.01,2.99
宮崎県,2020-07-22,2.70,0.19,4.67,1.61,3.56
宮崎県,2020-07-23,2.93,0.68,4.94,1.98,3.76
宮崎県,2020-07-24,3.14,1.10,4.94,2.22,3.80
宮崎県,2020-07-25,2.96,1.19,4.56,2.20,3.58
宮崎県,2020-07-26,2.67,1.09,4.10,1.93,3.17
宮崎県,2020-07-27,2.45,0.99,3.73,1.86,2.98
宮崎県,2020-07-28,2.29,0.95,3.47,1.66,2.70
宮崎県,2020-07-29,2.16,0.92,3.26,1.61,2.57
宮崎県,2020-07-30,2.12,0.96,3.14,1.57,2.47
宮崎県,2020-07-31,2.01,0.90,2.95,1.52,2.36
宮崎県,2020-08-01,1.88,0.83,2.77,1.38,2.18
宮崎県,2020-08-02,1.72,0.77,2.62,1.30,2.06
宮崎県,2020-08-03,1.56,0.58,2.38,1.12,1.86
宮崎県,2020-08-04,1.43,0.50,2.25,1.02,1.74
宮崎県,2020-08-05,1.32,0.40,2.12,0.91,1.62
宮崎県,2020-08-06,1.26,0.35,2.05,0.88,1.58
宮崎県,2020-08-07,1.25,0.38,2.06,0.82,1.52
宮崎県,2020-08-08,1.20,0.29,1.96,0.81,1.50
宮崎県,2020-08-09,1.15,0.23,1.89,0.74,1.43
宮崎県,2020-08-10,1.07,0.17,1.80,0.66,1.35
宮崎県,2020-08-11,1.03,0.12,1.74,0.63,1.32
宮崎県,2020-08-12,1.03,0.14,1.76,0.59,1.29
宮崎県,2020-08-13,1.02,0.11,1.74,0.61,1.31
宮崎県,2020-08-14,1.02,0.13,1.76,0.63,1.33
宮崎県,2020-08-15,1.06,0.13,1.79,0.63,1.34
宮崎県,2020-08-16,1.10,0.15,1.83,0.67,1.38
宮崎県,2020-08-17,1.13,0.19,1.88,0.70,1.41
宮崎県,2020-08-18,1.16,0.24,1.93,0.72,1.43
宮崎県,2020-08-19,1.12,0.19,1.86,0.72,1.42
宮崎県,2020-08-20,1.11,0.22,1.88,0.70,1.40
宮崎県,2020-08-21,1.07,0.13,1.78,0.64,1.34
宮崎県,2020-08-22,1.03,0.10,1.73,0.60,1.30
宮崎県,2020-08-23,0.98,0.07,1.68,0.56,1.26
宮崎県,2020-08-24,0.94,0.04,1.63,0.53,1.23
宮崎県,2020-08-25,0.90,0.05,1.61,0.51,1.21
宮崎県,2020-08-26,0.86,0.01,1.55,0.40,1.11
宮崎県,2020-08-27,0.86,0.01,1.56,0.44,1.15
宮崎県,2020-08-28,0.86,0.01,1.57,0.41,1.13
宮崎県,2020-08-29,0.81,0.00,1.53,0.34,1.06
宮崎県,2020-08-30,0.81,0.00,1.54,0.31,1.04
宮崎県,2020-08-31,0.80,0.01,1.56,0.37,1.10
宮崎県,2020-09-01,0.80,0.01,1.57,0.32,1.06
宮崎県,2020-09-02,0.73,0.00,1.53,0.25,0.98
宮崎県,2020-09-03,0.73,0.00,1.54,0.19,0.93
宮崎県,2020-09-04,0.72,0.00,1.55,0.24,0.98
宮崎県,2020-09-05,0.71,0.00,1.57,0.17,0.92
宮崎県,2020-09-06,0.70,0.00,1.58,0.20,0.95
宮崎県,2020-09-07,0.69,0.00,1.59,0.13,0.89
宮崎県,2020-09-08,0.67,0.00,1.60,0.15,0.91
宮崎県,2020-09-09,0.66,0.00,1.61,0.10,0.87
宮崎県,2020-09-10,0.65,0.00,1.62,0.11,0.88
宮崎県,2020-09-11,0.63,0.00,1.63,0.13,0.90
宮崎県,2020-09-12,0.62,0.00,1.64,0.17,0.94
宮崎県,2020-09-13,0.61,0.00,1.64,0.09,0.87
宮崎県,2020-09-14,0.61,0.00,1.65,0.10,0.88
宮崎県,2020-09-15,0.60,0.00,1.66,0.11,0.89
宮崎県,2020-09-16,0.35,0.00,1.61,0.04,0.79
宮崎県,2020-09-17,0.32,0.00,1.62,0.05,0.80
宮崎県,2020-09-18,0.31,0.00,1.63,0.06,0.81
宮崎県,2020-09-19,0.30,0.00,1.64,0.08,0.83
宮崎県,2020-09-20,0.30,0.00,1.65,0.04,0.80
宮崎県,2020-09-21,0.29,0.00,1.66,0.04,0.80
宮崎県,2020-09-22,0.29,0.00,1.66,0.05,0.81
宮崎県,2020-09-23,0.29,0.00,1.67,0.07,0.83
宮崎県,2020-09-24,0.29,0.00,1.68,0.10,0.86
宮崎県,2020-09-25,0.28,0.00,1.69,0.04,0.81
宮崎県,2020-09-26,0.28,0.00,1.70,0.05,0.82
宮崎県,2020-09-27,0.28,0.00,1.71,0.06,0.83
宮崎県,2020-09-28,0.28,0.00,1.72,0.09,0.86
宮崎県,2020-09-29,0.28,0.00,1.73,0.03,0.81
宮崎県,2020-09-30,0.27,0.00,1.74,0.04,0.82
宮崎県,2020-10-01,0.27,0.00,1.75,0.06,0.84
宮崎県,2020-10-02,0.27,0.00,1.75,0.08,0.86
宮崎県,2020-10-03,0.27,0.00,1.76,0.03,0.82
宮崎県,2020-10-04,0.27,0.00,1.77,0.04,0.83
宮崎県,2020-10-05,0.27,0.00,1.78,0.05,0.84
宮崎県,2020-10-06,0.27,0.00,1.79,0.07,0.86
宮崎県,2020-10-07,0.27,0.00,1.80,0.03,0.83
宮崎県,2020-10-08,0.27,0.00,1.80,0.04,0.84
宮崎県,2020-10-09,0.27,0.00,1.81,0.05,0.85
宮崎県,2020-10-10,0.27,0.00,1.82,0.07,0.87
宮崎県,2020-10-11,0.27,0.00,1.83,0.02,0.83
宮崎県,2020-10-12,0.26,0.00,1.84,0.03,0.84
宮崎県,2020-10-13,0.26,0.00,1.84,0.05,0.86
宮崎県,2020-10-14,0.26,0.00,1.85,0.07,0.88
宮崎県,2020-10-15,0.26,0.00,1.86,0.02,0.84
宮崎県,2020-10-16,0.26,0.00,1.87,0.03,0.85
宮崎県,2020-10-17,0.26,0.00,1.88,0.04,0.86
宮崎県,2020-10-18,0.26,0.00,1.88,0.06,0.88
宮崎県,2020-10-19,0.26,0.00,1.89,0.02,0.85
宮崎県,2020-10-20,0.26,0.00,1.90,0.03,0.86
宮崎県,2020-10-21,0.26,0.00,1.91,0.04,0.87
宮崎県,2020-10-22,0.26,0.00,1.91,0.06,0.89
宮崎県,2020-10-23,0.26,0.00,1.92,0.02,0.86
宮崎県,2020-10-24,0.26,0.00,1.93,0.03,0.87
宮崎県,2020-10-25,0.26,0.00,1.94,0.04,0.88
宮崎県,2020-10-26,0.26,0.00,1.94,0.06,0.90
宮崎県,2020-10-27,0.26,0.00,1.95,0.02,0.87
宮崎県,2020-10-28,0.26,0.00,1.96,0.03,0.88
宮崎県,2020-10-29,0.26,0.00,1.97,0.04,0.89
宮崎県,2020-10-30,0.26,0.00,1.97,0.05,0.90
宮崎県,2020-10-31,0.26,0.00,1.98,0.02,0.88
宮崎県,2020-11-01,0.26,0.00,1.99,0.03,0.89
宮崎県,2020-11-02,0.26,0.00,2.00,0.04,0.90
宮崎県,2020-11-03,0.27,0.00,1.99,0.04,0.90
宮崎県,2020-11-04,0.27,0.00,1.99,0.04,0.90
宮崎県,2020-11-05,0.27,0.00,1.99,0.05,0.91
宮崎県,2020-11-06,0.28,0.00,1.98,0.06,0.92
宮崎県,2020-11-07,0.24,0.00,1.88,0.02,0.82
宮崎県,2020-11-08,0.24,0.00,1.89,0.03,0.83
宮崎県,2020-11-09,0.24,0.00,1.90,0.05,0.85
宮崎県,2020-11-10,0.25,0.00,1.90,0.01,0.82
宮崎県,2020-11-11,0.25,0.00,1.91,0.02,0.83
宮崎県,2020-11-12,0.25,0.00,1.92,0.03,0.84
宮崎県,2020-11-13,0.25,0.00,1.93,0.06,0.87
宮崎県,2020-11-14,0.25,0.00,1.93,0.01,0.83
宮崎県,2020-11-15,0.25,0.00,1.94,0.02,0.84
宮崎県,2020-11-16,0.30,0.00,2.05,0.04,0.93
宮崎県,2020-11-17,0.49,0.00,2.14,0.07,1.03
宮崎県,2020-11-18,0.89,0.00,2.33,0.21,1.30
宮崎県,2020-11-19,1.35,0.05,2.62,0.64,1.82
宮崎県,2020-11-20,1.42,0.10,2.62,0.78,1.91
宮崎県,2020-11-21,1.46,0.12,2.58,0.84,1.92
宮崎県,2020-11-22,1.40,0.15,2.48,0.82,1.84
宮崎県,2020-11-23,1.27,0.12,2.30,0.68,1.65
宮崎県,2020-11-24,1.24,0.08,2.20,0.72,1.65
宮崎県,2020-11-25,1.29,0.13,2.23,0.75,1.66
宮崎県,2020-11-26,1.26,0.19,2.22,0.74,1.62
宮崎県,2020-11-27,1.30,0.20,2.21,0.77,1.63
宮崎県,2020-11-28,1.27,0.22,2.17,0.79,1.62
宮崎県,2020-11-29,1.19,0.18,2.06,0.70,1.51
宮崎県,2020-11-30,1.18,0.16,2.01,0.72,1.51
宮崎県,2020-12-01,1.12,0.11,1.91,0.70,1.47
宮崎県,2020-12-02,1.11,0.16,1.93,0.69,1.45
宮崎県,2020-12-03,1.10,0.11,1.87,0.71,1.46
宮崎県,2020-12-04,1.10,0.12,1.86,0.63,1.38
宮崎県,2020-12-05,1.09,0.15,1.87,0.64,1.38
宮崎県,2020-12-06,1.04,0.08,1.77,0.61,1.34
宮崎県,2020-12-07,0.99,0.09,1.74,0.61,1.33
宮崎県,2020-12-08,0.95,0.05,1.67,0.52,1.24
宮崎県,2020-12-09,0.95,0.05,1.67,0.52,1.24
宮崎県,2020-12-10,0.95,0.05,1.67,0.53,1.25
宮崎県,2020-12-11,1.00,0.07,1.72,0.61,1.33
宮崎県,2020-12-12,1.04,0.11,1.78,0.57,1.30
宮崎県,2020-12-13,1.03,0.14,1.80,0.61,1.33
宮崎県,2020-12-14,1.03,0.09,1.75,0.59,1.31
宮崎県,2020-12-15,1.03,0.11,1.76,0.57,1.29
宮崎県,2020-12-16,1.07,0.12,1.79,0.67,1.38
宮崎県,2020-12-17,1.06,0.12,1.78,0.63,1.34
宮崎県,2020-12-18,1.06,0.13,1.78,0.61,1.32
宮崎県,2020-12-19,1.05,0.14,1.78,0.64,1.34
宮崎県,2020-12-20,1.01,0.08,1.70,0.58,1.28
宮崎県,2020-12-21,0.93,0.04,1.61,0.54,1.23
宮崎県,2020-12-22,0.93,0.05,1.62,0.48,1.18
宮崎県,2020-12-23,0.93,0.06,1.63,0.49,1.19
宮崎県,2020-12-24,0.97,0.07,1.67,0.56,1.26
宮崎県,2020-12-25,1.01,0.12,1.74,0.62,1.32
宮崎県,2020-12-26,1.01,0.10,1.72,0.60,1.30
宮崎県,2020-12-27,1.05,0.12,1.76,0.63,1.33
宮崎県,2020-12-28,1.04,0.13,1.76,0.61,1.31
宮崎県,2020-12-29,1.12,0.21,1.86,0.74,1.43
宮崎県,2020-12-30,1.22,0.30,1.96,0.78,1.47
宮崎県,2020-12-31,1.37,0.50,2.13,0.97,1.64
宮崎県,2021-01-01,1.47,0.66,2.23,1.06,1.71
宮崎県,2021-01-02,1.54,0.76,2.27,1.19,1.81
宮崎県,2021-01-03,1.67,0.89,2.34,1.29,1.89
宮崎県,2021-01-04,1.81,1.09,2.46,1.45,2.02
宮崎県,2021-01-05,1.93,1.26,2.55,1.63,2.16
宮崎県,2021-01-06,2.02,1.38,2.59,1.71,2.21
宮崎県,2021-01-07,1.94,1.33,2.47,1.66,2.13
宮崎県,2021-01-08,1.79,1.22,2.30,1.50,1.95
宮崎県,2021-01-09,1.55,0.98,2.03,1.30,1.73
宮崎県,2021-01-10,1.31,0.77,1.80,1.03,1.46
宮崎県,2021-01-11,1.14,0.59,1.62,0.86,1.29
宮崎県,2021-01-12,1.06,0.50,1.54,0.79,1.22
宮崎県,2021-01-13,1.04,0.47,1.52,0.79,1.22
宮崎県,2021-01-14,1.05,0.48,1.54,0.77,1.21
宮崎県,2021-01-15,1.06,0.50,1.56,0.79,1.23
宮崎県,2021-01-16,1.04,0.46,1.53,0.77,1.21
宮崎県,2021-01-17,1.02,0.46,1.53,0.77,1.21
宮崎県,2021-01-18,1.01,0.43,1.51,0.77,1.21
宮崎県,2021-01-19,0.98,0.42,1.50,0.69,1.14
宮崎県,2021-01-20,0.96,0.39,1.48,0.69,1.14
宮崎県,2021-01-21,0.92,0.33,1.43,0.67,1.12
宮崎県,2021-01-22,0.84,0.24,1.35,0.56,1.02
宮崎県,2021-01-23,0.78,0.17,1.29,0.48,0.95
宮崎県,2021-01-24,0.72,0.09,1.21,0.46,0.93
宮崎県,2021-01-25,0.72,0.08,1.21,0.44,0.92
宮崎県,2021-01-26,0.75,0.09,1.25,0.46,0.95
宮崎県,2021-01-27,0.74,0.07,1.24,0.43,0.93
宮崎県,2021-01-28,0.75,0.10,1.28,0.43,0.94
宮崎県,2021-01-29,0.71,0.04,1.22,0.43,0.94
宮崎県,2021-01-30,0.70,0.04,1.22,0.39,0.91
宮崎県,2021-01-31,0.71,0.03,1.23,0.38,0.91
宮崎県,2021-02-01,0.72,0.06,1.27,0.37,0.91
宮崎県,2021-02-02,0.73,0.04,1.27,0.43,0.97
宮崎県,2021-02-03,0.71,0.02,1.25,0.36,0.91
宮崎県,2021-02-04,0.67,0.04,1.24,0.32,0.87
宮崎県,2021-02-05,0.59,0.00,1.16,0.26,0.80
宮崎県,2021-02-06,0.53,0.00,1.13,0.22,0.75
宮崎県,2021-02-07,0.53,0.00,1.14,0.17,0.71
宮崎県,2021-02-08,0.56,0.00,1.19,0.18,0.74
宮崎県,2021-02-09,0.61,0.00,1.23,0.20,0.78
宮崎県,2021-02-10,0.65,0.00,1.27,0.28,0.87
宮崎県,2021-02-11,0.65,0.00,1.28,0.25,0.85
宮崎県,2021-02-12,0.66,0.00,1.29,0.32,0.92
宮崎県,2021-02-13,0.67,0.00,1.31,0.27,0.88
宮崎県,2021-02-14,0.59,0.00,1.26,0.16,0.76
宮崎県,2021-02-15,0.60,0.00,1.27,0.21,0.81
宮崎県,2021-02-16,0.55,0.00,1.26,0.12,0.72
宮崎県,2021-02-17,0.43,0.00,1.21,0.07,0.64
宮崎県,2021-02-18,0.41,0.00,1.22,0.09,0.66
宮崎県,2021-02-19,0.40,0.00,1.24,0.06,0.64
宮崎県,2021-02-20,0.39,0.00,1.25,0.09,0.67
宮崎県,2021-02-21,0.28,0.00,1.23,0.10,0.66
宮崎県,2021-02-22,0.28,0.00,1.24,0.05,0.62
宮崎県,2021-02-23,0.28,0.00,1.25,0.07,0.64
宮崎県,2021-02-24,0.27,0.00,1.27,0.04,0.62
宮崎県,2021-02-25,0.27,0.00,1.28,0.06,0.64
宮崎県,2021-02-26,0.27,0.00,1.29,0.03,0.62
宮崎県,2021-02-27,0.27,0.00,1.30,0.05,0.64
宮崎県,2021-02-28,0.24,0.00,1.27,0.03,0.60
宮崎県,2021-03-01,0.24,0.00,1.29,0.04,0.61
宮崎県,2021-03-02,0.24,0.00,1.30,0.07,0.64
宮崎県,2021-03-03,0.24,0.00,1.31,0.02,0.60
宮崎県,2021-03-04,0.24,0.00,1.32,0.04,0.62
宮崎県,2021-03-05,0.24,0.00,1.33,0.01,0.60
宮崎県,2021-03-06,0.24,0.00,1.34,0.03,0.62
宮崎県,2021-03-07,0.24,0.00,1.35,0.04,0.63
宮崎県,2021-03-08,0.24,0.00,1.36,0.01,0.61
宮崎県,2021-03-09,0.24,0.00,1.38,0.03,0.63
宮崎県,2021-03-10,0.24,0.00,1.39,0.05,0.65
宮崎県,2021-03-11,0.24,0.00,1.40,0.02,0.63
宮崎県,2021-03-12,0.24,0.00,1.41,0.03,0.64
宮崎県,2021-03-13,0.24,0.00,1.42,0.05,0.66
宮崎県,2021-03-14,0.24,0.00,1.43,0.02,0.64
宮崎県,2021-03-15,0.24,0.00,1.44,0.03,0.65
宮崎県,2021-03-16,0.24,0.00,1.45,0.05,0.67
宮崎県,2021-03-17,0.24,0.00,1.46,0.02,0.65
宮崎県,2021-03-18,0.24,0.00,1.47,0.03,0.66
宮崎県,2021-03-19,0.24,0.00,1.48,0.06,0.69
宮崎県,2021-03-20,0.24,0.00,1.49,0.02,0.66
宮崎県,2021-03-21,0.24,0.00,1.50,0.03,0.67
宮崎県,2021-03-22,0.24,0.00,1.51,0.06,0.70
宮崎県,2021-03-23,0.24,0.00,1.52,0.02,0.67
宮崎県,2021-03-24,0.24,0.00,1.52,0.03,0.68
宮崎県,2021-03-25,0.24,0.00,1.53,0.01,0.67
宮崎県,2021-03-26,0.24,0.00,1.54,0.02,0.68
宮崎県,2021-03-27,0.24,0.00,1.55,0.03,0.69
宮崎県,2021-03-28,0.24,0.00,1.56,0.01,0.68
宮崎県,2021-03-29,0.28,0.00,1.63,0.05,0.76
宮崎県,2021-03-30,0.37,0.00,1.70,0.06,0.82
宮崎県,2021-03-31,0.40,0.00,1.70,0.08,0.84
宮崎県,2021-04-01,0.31,0.00,1.63,0.05,0.77
宮崎県,2021-04-02,0.31,0.00,1.63,0.07,0.79
宮崎県,2021-04-03,0.26,0.00,1.57,0.07,0.75
宮崎県,2021-04-04,0.26,0.00,1.58,0.03,0.72
宮崎県,2021-04-05,0.26,0.00,1.58,0.04,0.73
宮崎県,2021-04-06,0.26,0.00,1.59,0.07,0.76
宮崎県,2021-04-07,0.47,0.00,1.73,0.12,0.90
宮崎県,2021-04-08,0.73,0.00,1.87,0.18,1.05
宮崎県,2021-04-09,1.03,0.00,2.06,0.44,1.39
宮崎県,2021-04-10,1.20,0.09,2.21,0.63,1.58
宮崎県,2021-04-11,1.25,0.12,2.22,0.73,1.65
宮崎県,2021-04-12,1.15,0.08,2.07,0.64,1.52
宮崎県,2021-04-13,1.01,0.05,1.90,0.50,1.34
宮崎県,2021-04-14,0.88,0.00,1.74,0.42,1.22
宮崎県,2021-04-15,0.89,0.00,1.73,0.38,1.18
宮崎県,2021-04-16,0.83,0.00,1.67,0.35,1.13
宮崎県,2021-04-17,0.84,0.00,1.67,0.34,1.12
富山県,2020-01-16,3.00,0.86,6.84,1.86,4.27
富山県,2020-01-17,3.00,0.88,6.87,1.80,4.22
富山県,2020-01-18,3.01,0.90,6.90,1.84,4.26
富山県,2020-01-19,3.01,0.85,6.87,1.90,4.32
富山県,2020-01-20,3.01,0.86,6.89,1.83,4.26
富山県,2020-01-21,3.02,0.88,6.92,1.88,4.31
富山県,2020-01-22,3.02,0.83,6.89,1.82,4.26
富山県,2020-01-23,3.02,0.84,6.91,1.86,4.30
富山県,2020-01-24,3.03,0.86,6.94,1.93,4.37
富山県,2020-01-25,3.03,0.89,6.98,1.84,4.29
富山県,2020-01-26,3.03,0.82,6.93,1.90,4.35
富山県,2020-01-27,3.04,0.83,6.95,1.83,4.29
富山県,2020-01-28,3.04,0.84,6.97,1.87,4.33
富山県,2020-01-29,3.04,0.79,6.94,1.81,4.28
富山県,2020-01-30,3.05,0.79,6.95,1.85,4.32
富山県,2020-01-31,3.05,0.80,6.97,1.92,4.39
富山県,2020-02-01,3.05,0.81,6.99,1.84,4.32
富山県,2020-02-02,3.05,0.83,7.02,1.89,4.37
富山県,2020-02-03,3.06,0.76,6.97,1.82,4.31
富山県,2020-02-04,3.06,0.76,6.98,1.86,4.35
富山県,2020-02-05,3.06,0.77,7.00,1.94,4.43
富山県,2020-02-06,3.07,0.77,7.01,1.85,4.35
富山県,2020-02-07,3.07,0.78,7.03,1.90,4.40
富山県,2020-02-08,3.07,0.80,7.06,1.83,4.34
富山県,2020-02-09,3.08,0.72,7.00,1.87,4.38
富山県,2020-02-10,3.08,0.72,7.01,1.96,4.47
富山県,2020-02-11,3.08,0.72,7.02,1.85,4.37
富山県,2020-02-12,3.08,0.73,7.04,1.91,4.43
富山県,2020-02-13,3.09,0.73,7.05,1.84,4.37
富山県,2020-02-14,3.09,0.73,7.06,1.88,4.41
富山県,2020-02-15,3.09,0.73,7.07,1.82,4.36
富山県,2020-02-16,3.10,0.73,7.08,1.86,4.40
富山県,2020-02-17,3.10,0.73,7.09,1.91,4.45
富山県,2020-02-18,3.10,0.73,7.10,1.84,4.39
富山県,2020-02-19,3.10,0.74,7.12,1.88,4.43
富山県,2020-02-20,3.11,0.75,7.14,1.82,4.38
富山県,2020-02-21,3.11,0.64,7.05,1.86,4.42
富山県,2020-02-22,3.11,0.64,7.06,1.92,4.48
富山県,2020-02-23,3.12,0.63,7.06,1.84,4.41
富山県,2020-02-24,3.12,0.63,7.07,1.89,4.46
富山県,2020-02-25,3.12,0.62,7.07,1.82,4.40
富山県,2020-02-26,3.12,0.61,7.07,1.86,4.44
富山県,2020-02-27,3.13,0.60,7.07,1.92,4.50
富山県,2020-02-28,3.13,0.69,7.16,1.84,4.43
